gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability
1,0,0,0,35,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1701.65,0,0.14058080647897797
1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,0,0.0368756348422781
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,0.5190154648753598
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,0,0.023435156331063932
0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,0,0.3425706411858336
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,1,0.30942274624052435
1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0,0.06681548109496163
1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,669.0,1,0.7814269204297234
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,1,0.8332630377811626
0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85,0,0.28163092530528366
1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,0,0.020387664426985936
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1,0.9469412919313116
0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,0,0.12505905694461952
1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0,0.3360858048918177
1,0,0,0,55,1,0,0,2,0,2,2,0,0,2,1,2,59.2,3175.85,0,0.019240525564451983
1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15,0,0.3529986455101505
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,0.20624110349764205
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.05,318.9,1,0.7755648549655981
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,1,0.6606693506332811
0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2762.75,0,0.024402340253229262
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,49.55,49.55,0,0.23302453143075905
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,1,0.6842325206630021
1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,0,0.5314183634143914
0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0,0.011290487167702805
1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,0,0.44285259869816634
1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,80.35,307.4,1,0.7220902528670113
0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,0,0.05217001793058531
0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,134.75,0,0.126536799610029
0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,1,0.8128991047116432
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0,0.046383062267180614
0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,0,0.31225001390276574
0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,0,0.07692392767430868
0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,0,0.018571088256798315
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,79.05,1,0.9042410457950883
1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,95.0,1,0.6882227014109792
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.2,25.2,1,0.4598273645158871
1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,0.1538898080713814
1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,4187.75,1,0.7787893498048983
1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15,0,0.14739524210485033
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0,0.004635398552404425
1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,0.5686250743420899
1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6,1,0.12368426997228846
1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0,0.009486004351861576
1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0,0.005104850584090258
0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55,0,0.5500431526913068
0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,0.6403928653929545
1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,1,0.6278016778935561
1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,1,0.7876524523680858
1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0,0.2967330651259107
0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,0,0.20606994315628613
1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,109.75,6110.2,1,0.3827066345611897
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8,0,0.10774781762767972
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3,1,0.00344871797794855
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,435.0,0,0.45182877186001424
0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,2351.8,1,0.522317446081436
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0,0.11452486510156104
1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,0,0.30735616274576055
1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912.0,0,0.5231622110341119
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1,0.4466147202340123
1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,0.2692142683348765
1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,0,0.809853168749603
0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3,1,0.1125304619105338
0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0,0.05267671231266261
0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,1505.85,1,0.6823054503978516
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,0,0.3806151669776391
1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,1,0.06096160915313118
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,797.25,0,0.4874279865165283
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,0.8224427721020214
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,73.55,1359.45,0,0.40441478018194105
1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45,1,0.782156641464401
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,0,0.042528996225623394
1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,0,0.02602668051224196
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,44.55,0,0.5689397010548344
1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0,0.25747480801730904
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,351.55,0,0.05053733941761005
1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75,0,0.2711923446485726
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7,0,0.0045163804253550216
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3,1,0.7453140992125216
1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,0.020275676341135567
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1048.45,0,0.008839197443435136
0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,0,0.15903161552191591
1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,1489.3,0,0.0259600610198986
1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,0,0.15975654065087622
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,1,0.8830440715827094
0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,518.75,0,0.8469541723444204
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15,0,0.006296253664995215
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5,0,0.3343823190348953
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,0,0.003954845064431493
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,34.8,0,0.01600834924737934
0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1319.95,0,0.0031922089202274
1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4,1,0.7726309048456218
1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,420.2,1,0.9340366969817325
1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,2177.45,1,0.18492400173683918
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,0,0.060711777838951334
1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,0,0.2311628975791367
0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3913.3,1,0.023980818232878096
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,0,0.009609764422800458
0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,0,0.011049587847262897
0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,443.9,1,0.27343513904204353
0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2599.95,0,0.40921055929565336
0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,284.3,0,0.060481948363432445
1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1740.8,0,0.01406070846211443
1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,1,0.47104876688572656
0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55,0,0.36648522813244083
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1,0.7976987355381816
0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,3110.1,1,0.08418903266482813
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1,0.626042903854498
0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,411.75,0,0.28413158460321486
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0,0.10571221817173306
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0,0.3232645373384378
0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,1,0.3559637689588378
1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0,0.018486887722279726
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0,0.003153077845042884
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65,0,0.11601964888516271
1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0,0.20140433923546527
0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,0,0.35354002216014396
1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,3363.8,0,0.03393087272332461
1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,0,0.4796668850433663
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0,0.15780801471507647
1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,0,0.04859936703235452
0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0,0.11021779467734784
1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,566.1,0,0.153962175995149
0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3,0,0.04246161979996605
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0,0.009517858148225682
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0,0.7766658205156731
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,1,0.6715351261621452
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24.0,0,0.2870627876179612
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0,0.013412823172830818
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0,0.0356122468169464
0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,0.34350704873551263
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0,0.3756944607757013
0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0,0.12164205940226451
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1,0.9554789130615285
1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,0,0.4507294258098071
0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0,0,0.006624876797378829
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7,0,0.3928463684162192
1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1,0.5884756546623285
1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0,0.6685853306715045
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,0.3863799494359555
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0,0.02163310294030342
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,0.6917127118697785
1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1,0,0.10393111466890151
1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0,0.004454450649435774
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,176.2,0,0.4919730374745063
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0,0.36267462277033435
0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1594.75,0,0.5834557622928204
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4,0,0.7620112888360008
0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4,0,0.031290761508412125
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1,0.3112987988468862
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,0.9026476223616178
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0,0.011363085933830105
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,1,0.3550985076444882
1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0,0.03391373184572897
0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,340.35,0,0.1364069148302366
0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0,0.30919323168781804
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,7990.05,0,0.015464349152968085
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,0,0.011993012667219118
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0,0.009865907713581454
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,8425.15,0,0.004733623048088824
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0,0.0480232351544494
0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,5647.95,0,0.27856482329548377
0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8,0,0.008939266878307636
1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,7567.2,0,0.2879607907919908
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,29.9,0,0.30930624860902856
1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,4348.1,0,0.13413766229403212
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,0,0.022932805620926387
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1,0.4730329043448363
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1,0.8932727148900307
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1682.4,0,0.2843807956841565
0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6925.9,0,0.037263317412783575
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,0,0.005465197678698007
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1,0.5918179654645961
1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1,0.25493456601411923
0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,6758.45,0,0.037105143773635565
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1874.3,0,0.006017353623799958
1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,791.15,0,0.009717931949844568
0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,4639.45,0,0.06577274490639264
1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,143.9,0,0.4414420324774232
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1,0.8417348222294581
1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1776.55,1,0.49356310232722456
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1,0.9239978299303437
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,0,0.03473659821558263
0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45,0,0.13382926773076403
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0,0,0.4867148929678399
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,1,0.8622067518866642
0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,4029.95,1,0.3099018084634135
0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2658.4,0,0.05746377811986673
1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,383.55,0,0.23105044452445514
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15,1,0.22106159917787754
0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1745.5,0,0.4543002183036456
1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,2230.85,0,0.02701350577657986
0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,109.4,7281.6,0,0.08254377811827834
0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1837.7,0,0.08877431288248586
0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,1,0.8799093893771621
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,180.7,0,0.12862912578816052
0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,411.45,0,0.026430952935401986
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1328.35,0,0.00659892252268183
1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,576.95,0,0.07182319486993935
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,68.45,0,0.13440077342716547
0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,123.05,0,0.32993817566938693
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1,0.8838691326457533
1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,468.35,0,0.22725254822855526
1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,174.7,0,0.1105197323571001
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1,0.6130087487695939
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,0.7389140722576816
0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,172.35,0,0.026812338649784013
0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,139.35,1,0.43634853501809023
0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,539.85,1,0.40364747486432007
0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,300.4,0,0.23803742101256598
0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4968.0,0,0.06593702136683306
0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,992.7,0,0.11645779010064193
1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1,0.7423995747468396
1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,5536.5,0,0.02356149803694905
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,7806.6,0,0.023431942138995736
0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,1,0.5377488772203194
1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,1563.9,0,0.8031457733260977
1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,1332.4,0,0.3352204667633815
0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,1,0.8154321775995275
1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,6296.75,0,0.08645879176994416
1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,1,0.3943979766535677
1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,3645.5,0,0.042876873001247685
0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,161.45,0,0.4647657040618205
0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,226.95,0,0.30167732311437023
0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1,0.9280390298244933
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1441.65,0,0.005118596494063787
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,111.75,7511.3,0,0.043693786322221394
0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,5621.85,0,0.32298789753354856
1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,7919.8,0,0.013366255768296025
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,593.2,0,0.004623507456012208
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1423.65,0,0.001649975947304288
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,0,0.6648707057532482
1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2763.35,0,0.03077722270041767
0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,692.1,1,0.06459669103785227
1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,50.9,2298.55,0,0.04552403108633104
0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2640.55,0,0.033003198599796425
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2911.8,0,0.12765742003648417
0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1727.5,1,0.6063584869590298
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,86.6,1,0.5048882893929783
1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,6705.7,0,0.0762738176509871
1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,237.65,0,0.5257262173711278
1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1672.35,0,0.010816294655930989
1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2979.5,1,0.659233707021669
0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,695.75,0,0.8622520207843333
1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,24.35,1654.6,0,0.006789966101668259
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25,1,0.7026190183992007
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1857.85,0,0.0014010955526863817
1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,54.55,825.1,0,0.2103188742731784
1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,6424.25,0,0.01598351846868926
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1,0.5978705957257664
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,4126.2,0,0.042625145672456115
0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,0,0.22166656690015912
1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45,0,0.6042660723385959
0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,362.2,1,0.8053778655734123
0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,5991.05,0,0.016133883423273012
0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66.0,4891.5,0,0.01756406172555195
0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,1,0.3415937101842918
1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1,0.2570592066989674
1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,487.05,0,0.004229951050836848
0,0,1,0,69,1,0,0,0,2,0,0,0,2,2,1,1,61.45,4131.2,0,0.01784012411400023
